ENTRY            C0170   19990601
SUBENT        C0170001   19990601
BIB                 12         27
INSTITUTE  (1USALAS,2GERJUL)
REFERENCE  (J,NSE,112,78,1992)
AUTHOR     (W.B.AMIAN,R.C.BYRD,C.A.GOULDING,M.M.MEIER,G.L.MORGAN,
           C.E.MOSS,D.A.CLARK)
TITLE      Differential Neutron Production Cross Sections for
            800-MeV Protons
FACILITY   (MESON) WNR at LAMPF.
METHOD     (TOF) Neutron energy determined by time-of-flight.
DETECTOR   (SCIN) Cylindrical plastic scintillators at 3 energy
            biases.  Efficiency calibrated relative to 7Li(p,n)7Be
            reaction.
           Proton beam monitored using secondary electron monitor.
ANALYSIS   Data averaged over bins widths. Neutron energy given
            midpoint of bin.  The resolution given is the bin
            width.
CORRECTION Corrected for
           . live time,
           . background,
           . beam attenuation,
           . detector efficiency and solid angle.
ERR-ANALYS (DATA-ERR) Uncertainties include statitical uncertainty
            and uncertainty in background and shadow-bar
            corrections.
STATUS     Data received by email, R. Byrd, 10 September 1998.
           (APRVD) Approved with corrections, R. Byrd, 21 May 1999
120.        1.1500E+01 1.0000E+00 1.7890E-02 1.4260E-04
120.        1.2500E+01 1.0000E+00 1.4790E-02 1.3090E-04
120.        1.3500E+01 1.0000E+00 1.2230E-02 1.2110E-04
120.        1.4500E+01 1.0000E+00 1.0380E-02 1.1310E-04
120.        1.5500E+01 1.0000E+00 9.3090E-03 1.0880E-04
120.        1.6500E+01 1.0000E+00 8.1030E-03 1.0290E-04
120.        1.7500E+01 1.0000E+00 7.4330E-03 1.0020E-04
120.        1.8500E+01 1.0000E+00 6.4690E-03 9.4650E-05
120.        1.9500E+01 1.0000E+00 5.9260E-03 9.2070E-05
120.        2.1000E+01 2.0000E+00 4.8340E-03 9.5570E-05
120.        2.3000E+01 2.0000E+00 4.3100E-03 8.9050E-05
120.        2.5000E+01 2.0000E+00 3.7420E-03 8.1110E-05
120.        2.7000E+01 2.0000E+00 3.2040E-03 7.3620E-05
120.        2.9000E+01 2.0000E+00 2.9400E-03 6.9640E-05
120.        3.1000E+01 2.0000E+00 2.6130E-03 6.5040E-05
120.        3.3000E+01 2.0000E+00 2.4100E-03 6.1540E-05
120.        3.5000E+01 2.0000E+00 2.1460E-03 5.7860E-05
120.        3.7000E+01 2.0000E+00 2.0070E-03 5.5490E-05
120.        3.9000E+01 2.0000E+00 1.8590E-03 5.3050E-05
120.        4.1000E+01 2.0000E+00 1.7440E-03 5.1290E-05
120.        4.3000E+01 2.0000E+00 1.6420E-03 4.9850E-05
120.        4.5000E+01 2.0000E+00 1.4880E-03 4.7680E-05
120.        4.7000E+01 2.0000E+00 1.4060E-03 4.6780E-05
120.        4.9000E+01 2.0000E+00 1.3630E-03 4.6150E-05
120.        5.2500E+01 5.0000E+00 1.2460E-03 2.8430E-05
120.        5.7500E+01 5.0000E+00 1.0430E-03 2.6570E-05
120.        6.2500E+01 5.0000E+00 9.1370E-04 2.5530E-05
120.        6.7500E+01 5.0000E+00 8.0640E-04 2.4500E-05
120.        7.2500E+01 5.0000E+00 7.0670E-04 2.3350E-05
120.        7.7500E+01 5.0000E+00 6.1720E-04 2.2250E-05
120.        8.2500E+01 5.0000E+00 5.4040E-04 2.1240E-05
120.        8.7500E+01 5.0000E+00 4.5210E-04 1.9700E-05
120.        9.2500E+01 5.0000E+00 4.1400E-04 1.8900E-05
120.        9.7500E+01 5.0000E+00 3.3980E-04 1.7160E-05
120.        1.0750E+02 1.0000E+01 3.1310E-04 1.1660E-05
120.        1.1500E+02 1.0000E+01 2.1790E-04 9.7240E-06
120.        1.2500E+02 1.0000E+01 1.5800E-04 8.2770E-06
120.        1.3500E+02 1.0000E+01 1.3370E-04 7.6610E-06
120.        1.4500E+02 1.0000E+01 9.6810E-05 6.5330E-06
120.        1.5500E+02 1.0000E+01 5.9320E-05 5.1840E-06
120.        1.6500E+02 1.0000E+01 5.5090E-05 5.0070E-06
120.        1.7500E+02 1.0000E+01 3.9650E-05 4.2370E-06
120.        1.8500E+02 1.0000E+01 3.1820E-05 3.8720E-06
120.        1.9500E+02 1.0000E+01 2.1830E-05 3.2150E-06
120.        2.1000E+02 2.0000E+01 1.8510E-05 2.1370E-06
120.        2.3000E+02 2.0000E+01 8.2950E-06 1.3990E-06
120.        2.5000E+02 2.0000E+01 4.3290E-06 1.0740E-06
120.        2.7000E+02 2.0000E+01 2.6700E-06 9.6110E-07
120.        2.9000E+02 2.0000E+01 1.3830E-06 8.1220E-07
120.        3.1000E+02 2.0000E+01 6.1760E-07 5.7440E-07
150.        5.2500E-01 5.0000E-01 1.9600E-01 0.0
150.        5.2500E-01 5.0000E-01 1.9600E-01 2.1320E-03
150.        5.7500E-01 5.0000E-01 2.2650E-01 2.0160E-03
150.        6.2500E-01 5.0000E-01 2.4600E-01 1.9570E-03
150.        6.7500E-01 5.0000E-01 2.4660E-01 1.8780E-03
150.        7.2500E-01 5.0000E-01 2.6460E-01 1.8900E-03
150.        7.7500E-01 5.0000E-01 2.8720E-01 1.9380E-03
150.        8.2500E-01 5.0000E-01 2.9520E-01 1.9300E-03
150.        8.7500E-01 5.0000E-01 3.0460E-01 1.9400E-03
150.        9.2500E-01 5.0000E-01 3.3410E-01 2.0930E-03
150.        9.7500E-01 5.0000E-01 3.1570E-01 2.0350E-03
150.        1.0750E+00 1.0000E-01 2.9690E-01 1.3640E-03
150.        1.1500E+00 1.0000E-01 2.9880E-01 1.3050E-03
150.        1.2500E+00 1.0000E-01 3.0780E-01 1.3110E-03
150.        1.3500E+00 1.0000E-01 2.8460E-01 1.2730E-03
150.        1.4500E+00 1.0000E-01 2.9000E-01 1.2570E-03
150.        1.5500E+00 1.0000E-01 2.8870E-01 1.2580E-03
150.        1.6500E+00 1.0000E-01 2.8590E-01 1.2470E-03
150.        1.7500E+00 1.0000E-01 2.6920E-01 1.2060E-03
150.        1.8500E+00 1.0000E-01 2.7580E-01 1.2340E-03
150.        1.9500E+00 1.0000E-01 2.7940E-01 1.2510E-03
150.        2.1000E+00 2.0000E-01 2.5630E-01 8.2730E-04
150.        2.3000E+00 2.0000E-01 2.7510E-01 9.0920E-04
150.        2.5000E+00 2.0000E-01 2.7720E-01 9.5340E-04
150.        2.7000E+00 2.0000E-01 2.4590E-01 8.7930E-04
150.        2.9000E+00 2.0000E-01 2.3440E-01 8.9070E-04
150.        3.1000E+00 2.0000E-01 2.1400E-01 8.5060E-04
150.        3.3000E+00 2.0000E-01 1.8280E-01 7.7720E-04
150.        3.5000E+00 2.0000E-01 1.6380E-01 7.3020E-04
150.        3.7000E+00 2.0000E-01 1.5520E-01 7.1910E-04
150.        3.9000E+00 2.0000E-01 1.3930E-01 6.7140E-04
150.        4.1000E+00 2.0000E-01 1.3690E-01 6.8340E-04
150.        4.3000E+00 2.0000E-01 1.2920E-01 6.7480E-04
150.        4.5000E+00 2.0000E-01 1.2170E-01 6.4450E-04
150.        4.7000E+00 2.0000E-01 1.1870E-01 6.4110E-04
150.        4.9000E+00 2.0000E-01 1.1200E-01 6.2290E-04
150.        5.2500E+00 5.0000E-01 9.3850E-02 3.6020E-04
150.        5.7500E+00 5.0000E-01 8.4890E-02 3.5610E-04
150.        6.2500E+00 5.0000E-01 6.7730E-02 3.0860E-04
150.        6.7500E+00 5.0000E-01 5.7930E-02 2.8710E-04
150.        7.2500E+00 5.0000E-01 4.8370E-02 2.6520E-04
150.        7.7500E+00 5.0000E-01 4.3460E-02 2.5030E-04
150.        8.2500E+00 5.0000E-01 3.7780E-02 2.3330E-04
150.        8.7500E+00 5.0000E-01 3.1870E-02 2.1420E-04
150.        9.2500E+00 5.0000E-01 2.9020E-02 2.0240E-04
150.        9.7500E+00 5.0000E-01 2.5770E-02 1.9530E-04
150.        1.0750E+01 1.0000E+00 2.0740E-02 1.2360E-04
150.        1.1500E+01 1.0000E+00 1.6760E-02 1.1220E-04
150.        1.2500E+01 1.0000E+00 1.3460E-02 1.0190E-04
150.        1.3500E+01 1.0000E+00 1.1060E-02 9.3770E-05
150.        1.4500E+01 1.0000E+00 9.3530E-03 8.7400E-05
150.        1.5500E+01 1.0000E+00 8.0310E-03 8.2100E-05
150.        1.6500E+01 1.0000E+00 7.1350E-03 7.8380E-05
150.        1.7500E+01 1.0000E+00 6.1650E-03 7.4070E-05
150.        1.8500E+01 1.0000E+00 5.4950E-03 7.0960E-05
150.        1.9500E+01 1.0000E+00 4.8850E-03 6.7920E-05
150.        2.1000E+01 2.0000E+00 4.0590E-03 7.6060E-05
150.        2.3000E+01 2.0000E+00 3.2950E-03 6.8350E-05
150.        2.5000E+01 2.0000E+00 2.9380E-03 6.3190E-05
150.        2.7000E+01 2.0000E+00 2.5600E-03 5.8340E-05
150.        2.9000E+01 2.0000E+00 2.2760E-03 5.4300E-05
150.        3.1000E+01 2.0000E+00 2.0160E-03 5.1060E-05
150.        3.3000E+01 2.0000E+00 1.7870E-03 4.7620E-05
150.        3.5000E+01 2.0000E+00 1.7250E-03 4.6570E-05
150.        3.7000E+01 2.0000E+00 1.5120E-03 4.3480E-05
150.        3.9000E+01 2.0000E+00 1.3760E-03 4.1310E-05
150.        4.1000E+01 2.0000E+00 1.2890E-03 3.9910E-05
150.        4.3000E+01 2.0000E+00 1.1560E-03 3.7980E-05
150.        4.5000E+01 2.0000E+00 1.0550E-03 3.6770E-05
150.        4.7000E+01 2.0000E+00 9.9450E-04 3.5610E-05
150.        4.9000E+01 2.0000E+00 9.5820E-04 3.5400E-05
150.        5.2500E+01 5.0000E+00 8.8140E-04 2.1680E-05
150.        5.7500E+01 5.0000E+00 7.5030E-04 2.0380E-05
150.        6.2500E+01 5.0000E+00 6.4900E-04 1.9430E-05
150.        6.7500E+01 5.0000E+00 5.3890E-04 1.8150E-05
150.        7.2500E+01 5.0000E+00 4.9350E-04 1.7800E-05
150.        7.7500E+01 5.0000E+00 4.2410E-04 1.6650E-05
150.        8.2500E+01 5.0000E+00 3.6310E-04 1.5690E-05
150.        8.7500E+01 5.0000E+00 3.3730E-04 1.5280E-05
150.        9.2500E+01 5.0000E+00 2.8090E-04 1.4040E-05
150.        9.7500E+01 5.0000E+00 2.4560E-04 1.3260E-05
150.        1.0750E+02 1.0000E+01 1.8730E-04 8.2020E-06
150.        1.1500E+02 1.0000E+01 1.3190E-04 6.8340E-06
150.        1.2500E+02 1.0000E+01 8.5890E-05 5.6790E-06
150.        1.3500E+02 1.0000E+01 6.2310E-05 4.6840E-06
150.        1.4500E+02 1.0000E+01 4.9290E-05 4.3370E-06
150.        1.5500E+02 1.0000E+01 3.4480E-05 3.5830E-06
150.        1.6500E+02 1.0000E+01 2.1910E-05 2.9070E-06
150.        1.7500E+02 1.0000E+01 1.3100E-05 2.3340E-06
150.        1.8500E+02 1.0000E+01 9.0930E-06 1.9280E-06
150.        1.9500E+02 1.0000E+01 9.6610E-06 2.0000E-06
150.        2.1000E+02 2.0000E+01 2.7600E-06 7.4620E-07
150.        2.3000E+02 2.0000E+01 1.7780E-06 6.0430E-07
150.        0.0        0.0        1.7780E-06 6.0430E-07
ENDDATA            409          0
